	x		f(x)	   f'(x) fd		f'(x) af		f''(x) fd		f''(x) ad
      0.33	      0.32	      0.95	      0.95	      0.58	      0.58
      0.33	      0.32	      0.95	      0.95	      0.58	      0.58
      0.33	      0.32	      0.95	      0.95	      0.58	      0.58
      0.33	      0.32	      0.95	      0.95	      0.58	      0.58
      0.33	      0.32	      0.95	      0.95	      0.58	      0.58
      0.33	      0.32	      0.95	      0.95	      0.58	      0.59
      0.33	      0.33	      0.95	      0.95	      0.59	      0.59
      0.33	      0.33	      0.94	      0.95	      0.59	      0.59
      0.33	      0.33	      0.94	      0.94	      0.59	      0.59
      0.33	      0.33	      0.94	      0.94	      0.59	      0.59
      0.34	      0.33	      0.94	      0.94	      0.59	      0.59
      0.34	      0.33	      0.94	      0.94	      0.59	      0.59
      0.34	      0.33	      0.94	      0.94	      0.59	      0.59
      0.34	      0.33	      0.94	      0.94	      0.59	      0.59
      0.34	      0.33	      0.94	      0.94	      0.59	      0.59
      0.34	      0.33	      0.94	      0.94	      0.59	      0.59
      0.34	      0.34	      0.94	      0.94	      0.59	      0.59
      0.34	      0.34	      0.94	      0.94	      0.59	      0.59
      0.34	      0.34	      0.94	      0.94	      0.59	      0.59
      0.34	      0.34	      0.94	      0.94	      0.59	      0.59
      0.35	      0.34	      0.94	      0.94	      0.59	      0.59
      0.35	      0.34	      0.94	      0.94	      0.59	      0.59
      0.35	      0.34	      0.94	      0.94	      0.59	      0.59
      0.35	      0.34	      0.94	      0.94	      0.59	      0.59
      0.35	      0.34	      0.94	      0.94	      0.59	      0.59
      0.35	      0.34	      0.94	      0.94	      0.59	      0.59
      0.35	      0.34	      0.94	      0.94	      0.59	      0.59
      0.35	      0.35	      0.94	      0.94	      0.59	      0.59
      0.35	      0.35	      0.94	      0.94	      0.59	      0.59
      0.35	      0.35	      0.94	      0.94	      0.59	      0.59
      0.36	      0.35	      0.94	      0.94	      0.59	      0.59
      0.36	      0.35	      0.94	      0.94	      0.59	      0.59
      0.36	      0.35	      0.94	      0.94	      0.59	      0.59
      0.36	      0.35	      0.94	      0.94	      0.59	      0.59
      0.36	      0.35	      0.94	      0.94	      0.59	      0.59
